LocalDateTime,DateTime,hour,minute,BA_total,solar_check,lower_solar,upper_solar,quantile,variance,extracted_hour
2019-03-18T05:30:00.0,2019-03-18T09:30:00.0,9,30,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,5
2019-03-18T05:35:00.0,2019-03-18T09:35:00.0,9,35,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,5
2019-03-18T05:40:00.0,2019-03-18T09:40:00.0,9,40,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,5
2019-03-18T05:45:00.0,2019-03-18T09:45:00.0,9,45,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,5
2019-03-18T05:50:00.0,2019-03-18T09:50:00.0,9,50,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,5
2019-03-18T05:55:00.0,2019-03-18T09:55:00.0,9,55,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,5
2019-03-18T06:00:00.0,2019-03-18T10:00:00.0,10,0,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-03-18T06:05:00.0,2019-03-18T10:05:00.0,10,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-03-18T06:10:00.0,2019-03-18T10:10:00.0,10,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-03-18T06:15:00.0,2019-03-18T10:15:00.0,10,15,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-03-18T06:20:00.0,2019-03-18T10:20:00.0,10,20,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-03-18T06:25:00.0,2019-03-18T10:25:00.0,10,25,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-03-18T06:30:00.0,2019-03-18T10:30:00.0,10,30,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-03-18T06:35:00.0,2019-03-18T10:35:00.0,10,35,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-03-18T06:40:00.0,2019-03-18T10:40:00.0,10,40,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-03-18T06:45:00.0,2019-03-18T10:45:00.0,10,45,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-03-18T06:50:00.0,2019-03-18T10:50:00.0,10,50,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-03-18T06:55:00.0,2019-03-18T10:55:00.0,10,55,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,6
2019-03-18T07:00:00.0,2019-03-18T11:00:00.0,11,0,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,7
2019-03-18T07:05:00.0,2019-03-18T11:05:00.0,11,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,7
2019-03-18T07:10:00.0,2019-03-18T11:10:00.0,11,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,7
2019-03-18T07:15:00.0,2019-03-18T11:15:00.0,11,15,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,7
2019-03-18T07:20:00.0,2019-03-18T11:20:00.0,11,20,0.2529000021,0.0,0.0,0.0,0.99,0.12886473696786543,7
2019-03-18T07:25:00.0,2019-03-18T11:25:00.0,11,25,3.6127160428,0.0,0.0,0.0,0.99,0.12886473696786543,7
2019-03-18T07:30:00.0,2019-03-18T11:30:00.0,11,30,9.4785605148,1.0,0.0,138.35309117069204,0.170312693387259,1345.2480063390926,7
2019-03-18T07:35:00.0,2019-03-18T11:35:00.0,11,35,17.8557003511,1.0,0.0,138.35309117069204,0.22971716810198445,1345.2480063390926,7
2019-03-18T07:40:00.0,2019-03-18T11:40:00.0,11,40,27.3015477544,1.0,0.0,138.35309117069204,0.3087447892709913,1345.2480063390926,7
2019-03-18T07:45:00.0,2019-03-18T11:45:00.0,11,45,39.6002245844,1.0,0.0,114.66734518988326,0.25666017173957345,657.9969796461842,7
2019-03-18T07:50:00.0,2019-03-18T11:50:00.0,11,50,48.5857610136,1.0,0.0,114.66734518988326,0.3832303475546547,657.9969796461842,7
2019-03-18T07:55:00.0,2019-03-18T11:55:00.0,11,55,65.560506346,1.0,0.0,114.66734518988326,0.6468473752674407,657.9969796461842,7
2019-03-18T08:00:00.0,2019-03-18T12:00:00.0,12,0,71.8014635175,1.0,19.856152045396385,173.814179542896,0.22469647812340102,1141.201653512302,8
2019-03-18T08:05:00.0,2019-03-18T12:05:00.0,12,5,90.20650602799999,1.0,19.856152045396385,173.814179542896,0.42061590903428103,1141.201653512302,8
2019-03-18T08:10:00.0,2019-03-18T12:10:00.0,12,10,102.69659536,1.0,19.856152045396385,173.814179542896,0.5702983781949661,1141.201653512302,8
2019-03-18T08:15:00.0,2019-03-18T12:15:00.0,12,15,119.535018222,1.0,0.0,376.3370294411476,0.21021010135539916,6984.477392622524,8
2019-03-18T08:20:00.0,2019-03-18T12:20:00.0,12,20,137.729269808,1.0,0.0,376.3370294411476,0.27968071412702605,6984.477392622524,8
2019-03-18T08:25:00.0,2019-03-18T12:25:00.0,12,25,151.785579443,1.0,0.0,376.3370294411476,0.34003702621008713,6984.477392622524,8
2019-03-18T08:30:00.0,2019-03-18T12:30:00.0,12,30,165.846018375,1.0,0.0,449.68782825,0.2563473645281714,17828.868468705128,8
2019-03-18T08:35:00.0,2019-03-18T12:35:00.0,12,35,182.825792013,1.0,0.0,449.68782825,0.29608571417495166,17828.868468705128,8
2019-03-18T08:40:00.0,2019-03-18T12:40:00.0,12,40,194.499255548,1.0,0.0,449.68782825,0.3249478109175186,17828.868468705128,8
2019-03-18T08:45:00.0,2019-03-18T12:45:00.0,12,45,209.11386389,1.0,0.0,449.68782825,0.2312435647677958,20383.057096646924,8
2019-03-18T08:50:00.0,2019-03-18T12:50:00.0,12,50,221.83765675,1.0,0.0,449.68782825,0.25234497194939237,20383.057096646924,8
2019-03-18T08:55:00.0,2019-03-18T12:55:00.0,12,55,232.663636666,1.0,0.0,449.68782825,0.2710526460313428,20383.057096646924,8
2019-03-18T09:00:00.0,2019-03-18T13:00:00.0,13,0,242.52319995,1.0,87.43318643865548,304.7609556864126,0.8398667753885444,2273.987955736833,9
2019-03-18T09:05:00.0,2019-03-18T13:05:00.0,13,5,255.56192753,1.0,87.43318643865548,304.7609556864126,0.8984572343665946,2273.987955736833,9
2019-03-18T09:10:00.0,2019-03-18T13:10:00.0,13,10,268.04386659,1.0,87.43318643865548,304.7609556864126,0.9381655064935568,2273.987955736833,9
2019-03-18T09:15:00.0,2019-03-18T13:15:00.0,13,15,278.692354886,1.0,0.0,449.68782825,0.3733099635551036,16545.379307174604,9
2019-03-18T09:20:00.0,2019-03-18T13:20:00.0,13,20,294.72314622,1.0,0.0,449.68782825,0.4138190326992905,16545.379307174604,9
2019-03-18T09:25:00.0,2019-03-18T13:25:00.0,13,25,305.87644127,1.0,0.0,449.68782825,0.4425821297195583,16545.379307174604,9
2019-03-18T09:30:00.0,2019-03-18T13:30:00.0,13,30,311.87714686,1.0,0.0,449.68782825,0.3603598178070195,17208.547087441693,9
2019-03-18T09:35:00.0,2019-03-18T13:35:00.0,13,35,319.47905171,1.0,0.0,449.68782825,0.3762842890040841,17208.547087441693,9
2019-03-18T09:40:00.0,2019-03-18T13:40:00.0,13,40,324.60973058,1.0,0.0,449.68782825,0.38714661675464856,17208.547087441693,9
2019-03-18T09:45:00.0,2019-03-18T13:45:00.0,13,45,331.91920453,1.0,0.0,449.68782825,0.3583006199520724,14976.581828802344,9
2019-03-18T09:50:00.0,2019-03-18T13:50:00.0,13,50,349.35976716,1.0,0.0,449.68782825,0.39630569505829694,14976.581828802344,9
2019-03-18T09:55:00.0,2019-03-18T13:55:00.0,13,55,357.42593539,1.0,0.0,449.68782825,0.4142454838857083,14976.581828802344,9
2019-03-18T10:00:00.0,2019-03-18T14:00:00.0,14,0,365.5167674,1.0,267.70621043331477,431.2769863401758,0.6757279319593984,1288.1580243315257,10
2019-03-18T10:05:00.0,2019-03-18T14:05:00.0,14,5,374.55302116,1.0,267.70621043331477,431.2769863401758,0.7620151374604242,1288.1580243315257,10
2019-03-18T10:10:00.0,2019-03-18T14:10:00.0,14,10,380.69147399,1.0,267.70621043331477,431.2769863401758,0.8125540897696186,1288.1580243315257,10
2019-03-18T10:15:00.0,2019-03-18T14:15:00.0,14,15,386.73885401,1.0,261.461548706948,449.68782825,0.7528897573320823,1793.738263198844,10
2019-03-18T10:20:00.0,2019-03-18T14:20:00.0,14,20,392.75942263999997,1.0,261.461548706948,449.68782825,0.7962265640967964,1793.738263198844,10
2019-03-18T10:25:00.0,2019-03-18T14:25:00.0,14,25,396.5716191,1.0,261.461548706948,449.68782825,0.8211775944546659,1793.738263198844,10
2019-03-18T10:30:00.0,2019-03-18T14:30:00.0,14,30,398.2421843,1.0,264.2415112413013,449.68782825,0.7667515978945154,1952.8530549453571,10
2019-03-18T10:35:00.0,2019-03-18T14:35:00.0,14,35,399.21878881,1.0,264.2415112413013,449.68782825,0.7735058013580981,1952.8530549453571,10
2019-03-18T10:40:00.0,2019-03-18T14:40:00.0,14,40,403.08230202,1.0,264.2415112413013,449.68782825,0.7991440940794385,1952.8530549453571,10
2019-03-18T10:45:00.0,2019-03-18T14:45:00.0,14,45,402.450079575,1.0,284.41540291660715,449.68782825,0.7190795801108504,1641.9701009778655,10
2019-03-18T10:50:00.0,2019-03-18T14:50:00.0,14,50,403.96954938,1.0,284.41540291660715,449.68782825,0.7315500181139194,1641.9701009778655,10
2019-03-18T10:55:00.0,2019-03-18T14:55:00.0,14,55,407.37494763,1.0,284.41540291660715,449.68782825,0.7584588946403212,1641.9701009778655,10
2019-03-18T11:00:00.0,2019-03-18T15:00:00.0,15,0,409.14739860000003,1.0,330.85343733664183,449.68782825,0.5182634489713301,975.2943020817183,11
2019-03-18T11:05:00.0,2019-03-18T15:05:00.0,15,5,409.72938702,1.0,330.85343733664183,449.68782825,0.5252861993831889,975.2943020817183,11
2019-03-18T11:10:00.0,2019-03-18T15:10:00.0,15,10,410.34117684,1.0,330.85343733664183,449.68782825,0.532661219644688,975.2943020817183,11
2019-03-18T11:15:00.0,2019-03-18T15:15:00.0,15,15,407.29784262,1.0,330.58838772835537,449.68782825,0.5080415468735547,969.5493367379822,11
2019-03-18T11:20:00.0,2019-03-18T15:20:00.0,15,20,397.5308917,1.0,330.58838772835537,449.68782825,0.3902740463383349,969.5493367379822,11
2019-03-18T11:25:00.0,2019-03-18T15:25:00.0,15,25,389.57179021,1.0,330.58838772835537,449.68782825,0.3008153906513766,969.5493367379822,11
2019-03-18T11:30:00.0,2019-03-18T15:30:00.0,15,30,385.39621,1.0,316.1601356688094,449.68782825,0.25986949618771377,1307.4842522835825,11
2019-03-18T11:35:00.0,2019-03-18T15:35:00.0,15,35,393.43144629,1.0,316.1601356688094,449.68782825,0.3269178524422994,1307.4842522835825,11
2019-03-18T11:40:00.0,2019-03-18T15:40:00.0,15,40,395.90577363,1.0,316.1601356688094,449.68782825,0.34888559572845246,1307.4842522835825,11
2019-03-18T11:45:00.0,2019-03-18T15:45:00.0,15,45,382.75106861,1.0,314.80644995972733,449.68782825,0.20122474438267496,1346.3462275566708,11
2019-03-18T11:50:00.0,2019-03-18T15:50:00.0,15,50,380.76584483,1.0,314.80644995972733,449.68782825,0.18922043467667704,1346.3462275566708,11
2019-03-18T11:55:00.0,2019-03-18T15:55:00.0,15,55,376.22540802,1.0,314.80644995972733,449.68782825,0.16350805557759246,1346.3462275566708,11
2019-03-18T12:00:00.0,2019-03-18T16:00:00.0,16,0,373.13487187,1.0,308.3075647296675,449.68782825,0.1677184167725533,1480.143964827439,12
2019-03-18T12:05:00.0,2019-03-18T16:05:00.0,16,5,370.62205029,1.0,308.3075647296675,449.68782825,0.15482260828800082,1480.143964827439,12
2019-03-18T12:10:00.0,2019-03-18T16:10:00.0,16,10,377.49562738,1.0,308.3075647296675,449.68782825,0.19171537061848934,1480.143964827439,12
2019-03-18T12:15:00.0,2019-03-18T16:15:00.0,16,15,376.73946933999997,1.0,310.6257001885971,449.68782825,0.17124782653240223,1426.5609981229936,12
2019-03-18T12:20:00.0,2019-03-18T16:20:00.0,16,20,369.34266759,1.0,310.6257001885971,449.68782825,0.1349935408078784,1426.5609981229936,12
2019-03-18T12:25:00.0,2019-03-18T16:25:00.0,16,25,366.99587009,1.0,310.6257001885971,449.68782825,0.12467582158408214,1426.5609981229936,12
2019-03-18T12:30:00.0,2019-03-18T16:30:00.0,16,30,377.17060839,1.0,310.8425154444134,449.68782825,0.19020029348891196,1428.8485902911925,12
2019-03-18T12:35:00.0,2019-03-18T16:35:00.0,16,35,376.99418197,1.0,310.8425154444134,449.68782825,0.18916514251851133,1428.8485902911925,12
2019-03-18T12:40:00.0,2019-03-18T16:40:00.0,16,40,360.53408408,1.0,310.8425154444134,449.68782825,0.10743256366857384,1428.8485902911925,12
2019-03-18T12:45:00.0,2019-03-18T16:45:00.0,16,45,350.02830457,1.0,0.0,449.68782825,0.35611025246913397,14202.48493476244,12
2019-03-18T12:50:00.0,2019-03-18T16:50:00.0,16,50,334.4857878,1.0,0.0,449.68782825,0.32470568805669076,14202.48493476244,12
2019-03-18T12:55:00.0,2019-03-18T16:55:00.0,16,55,339.05658479,1.0,0.0,449.68782825,0.333824113621586,14202.48493476244,12
2019-03-18T13:00:00.0,2019-03-18T17:00:00.0,17,0,330.17823721,1.0,273.6844230796801,449.68782825,0.13828380637868334,1995.6217103778617,13
2019-03-18T13:05:00.0,2019-03-18T17:05:00.0,17,5,327.64647978,1.0,273.6844230796801,449.68782825,0.12643565599001153,1995.6217103778617,13
2019-03-18T13:10:00.0,2019-03-18T17:10:00.0,17,10,336.23064833,1.0,273.6844230796801,449.68782825,0.16964859484231892,1995.6217103778617,13
2019-03-18T13:15:00.0,2019-03-18T17:15:00.0,17,15,344.23810734,1.0,283.7423569478789,449.68782825,0.2011758332983524,1647.0497154265177,13
2019-03-18T13:20:00.0,2019-03-18T17:20:00.0,17,20,344.1678869,1.0,283.7423569478789,449.68782825,0.20068486701507884,1647.0497154265177,13
2019-03-18T13:25:00.0,2019-03-18T17:25:00.0,17,25,356.33100741,1.0,283.7423569478789,449.68782825,0.2946652001429074,1647.0497154265177,13
2019-03-18T13:30:00.0,2019-03-18T17:30:00.0,17,30,344.31791034,1.0,283.52923106562224,449.68782825,0.2253233647107291,1526.7992542092688,13
2019-03-18T13:35:00.0,2019-03-18T17:35:00.0,17,35,350.90318808,1.0,283.52923106562224,449.68782825,0.2795613862310988,1526.7992542092688,13
2019-03-18T13:40:00.0,2019-03-18T17:40:00.0,17,40,329.06028352,1.0,283.52923106562224,449.68782825,0.1253513413653745,1526.7992542092688,13
2019-03-18T13:45:00.0,2019-03-18T17:45:00.0,17,45,325.90424415,1.0,270.61992923790694,449.68782825,0.15691180957534656,1789.840879563737,13
2019-03-18T13:50:00.0,2019-03-18T17:50:00.0,17,50,332.02509778,1.0,270.61992923790694,449.68782825,0.19454907728954832,1789.840879563737,13
2019-03-18T13:55:00.0,2019-03-18T17:55:00.0,17,55,346.948230674,1.0,270.61992923790694,449.68782825,0.30666535649116083,1789.840879563737,13
2019-03-18T14:00:00.0,2019-03-18T18:00:00.0,18,0,346.94383151,1.0,201.6023664854502,406.33194664034755,0.8355903612506035,2017.9895236325974,14
2019-03-18T14:05:00.0,2019-03-18T18:05:00.0,18,5,335.55551153,1.0,201.6023664854502,406.33194664034755,0.7635570413172013,2017.9895236325974,14
2019-03-18T14:10:00.0,2019-03-18T18:10:00.0,18,10,329.49563933,1.0,201.6023664854502,406.33194664034755,0.7190902613987655,2017.9895236325974,14
2019-03-18T14:15:00.0,2019-03-18T18:15:00.0,18,15,335.684009464,1.0,186.78663570390452,392.3940378642968,0.851508829053179,2035.3317495537049,14
2019-03-18T14:20:00.0,2019-03-18T18:20:00.0,18,20,343.412054564,1.0,186.78663570390452,392.3940378642968,0.8883324181199759,2035.3317495537049,14
2019-03-18T14:25:00.0,2019-03-18T18:25:00.0,18,25,346.21111613,1.0,186.78663570390452,392.3940378642968,0.8999494142502508,2035.3317495537049,14
2019-03-18T14:30:00.0,2019-03-18T18:30:00.0,18,30,340.14121601,1.0,171.08818138549958,397.7960415860858,0.8734394642090701,2474.5194474520395,14
2019-03-18T14:35:00.0,2019-03-18T18:35:00.0,18,35,334.20364307,1.0,171.08818138549958,397.7960415860858,0.8463826550551102,2474.5194474520395,14
2019-03-18T14:40:00.0,2019-03-18T18:40:00.0,18,40,330.15630117,1.0,171.08818138549958,397.7960415860858,0.8258817390968018,2474.5194474520395,14
2019-03-18T14:45:00.0,2019-03-18T18:45:00.0,18,45,337.04946322,1.0,0.0,449.68782825,0.3486786393111373,16178.254886204159,14
2019-03-18T14:50:00.0,2019-03-18T18:50:00.0,18,50,338.61137477,1.0,0.0,449.68782825,0.3516601448409491,16178.254886204159,14
2019-03-18T14:55:00.0,2019-03-18T18:55:00.0,18,55,315.70023853,1.0,0.0,449.68782825,0.30893732576722926,16178.254886204159,14
2019-03-18T15:00:00.0,2019-03-18T19:00:00.0,19,0,307.99442071,1.0,253.8482264027494,395.75735874265496,0.290792840509206,969.5682938121463,15
2019-03-18T15:05:00.0,2019-03-18T19:05:00.0,19,5,310.30226268,1.0,253.8482264027494,395.75735874265496,0.317256987532634,969.5682938121463,15
2019-03-18T15:10:00.0,2019-03-18T19:10:00.0,19,10,310.09324841,1.0,253.8482264027494,395.75735874265496,0.314822721930219,969.5682938121463,15
2019-03-18T15:15:00.0,2019-03-18T19:15:00.0,19,15,311.49190511,1.0,230.9379493861972,373.51020410097993,0.6188399302047947,978.6507906305778,15
2019-03-18T15:20:00.0,2019-03-18T19:20:00.0,19,20,322.85507506,1.0,230.9379493861972,373.51020410097993,0.7496086625667916,978.6507906305778,15
2019-03-18T15:25:00.0,2019-03-18T19:25:00.0,19,25,318.42126472,1.0,230.9379493861972,373.51020410097993,0.7014413712859197,978.6507906305778,15
2019-03-18T15:30:00.0,2019-03-18T19:30:00.0,19,30,313.511636566,1.0,213.9832823984433,369.4220998702259,0.7430355845051513,1163.2597007146105,15
2019-03-18T15:35:00.0,2019-03-18T19:35:00.0,19,35,312.90547863,1.0,213.9832823984433,369.4220998702259,0.737153915083341,1163.2597007146105,15
2019-03-18T15:40:00.0,2019-03-18T19:40:00.0,19,40,303.340963046,1.0,213.9832823984433,369.4220998702259,0.6362058628569126,1163.2597007146105,15
2019-03-18T15:45:00.0,2019-03-18T19:45:00.0,19,45,293.56632715,1.0,165.02821411100842,347.1875867207972,0.8306437867899802,1597.5731736794842,15
2019-03-18T15:50:00.0,2019-03-18T19:50:00.0,19,50,273.210955088,1.0,165.02821411100842,347.1875867207972,0.6688820698927168,1597.5731736794842,15
2019-03-18T15:55:00.0,2019-03-18T19:55:00.0,19,55,276.07064183,1.0,165.02821411100842,347.1875867207972,0.6949162298257732,1597.5731736794842,15
2019-03-18T16:00:00.0,2019-03-18T20:00:00.0,20,0,270.80599317,1.0,147.59084278188584,323.4440243761503,0.8247149430856754,1488.8747882790922,16
2019-03-18T16:05:00.0,2019-03-18T20:05:00.0,20,5,263.99480821,1.0,147.59084278188584,323.4440243761503,0.7743791994005665,1488.8747882790922,16
2019-03-18T16:10:00.0,2019-03-18T20:10:00.0,20,10,257.850462035,1.0,147.59084278188584,323.4440243761503,0.7226832965489174,1488.8747882790922,16
2019-03-18T16:15:00.0,2019-03-18T20:15:00.0,20,15,256.840701874,1.0,129.71340812880152,311.8152366695575,0.8216456694813884,1596.5639877204449,16
2019-03-18T16:20:00.0,2019-03-18T20:20:00.0,20,20,247.33068539,1.0,129.71340812880152,311.8152366695575,0.7513453551416363,1596.5639877204449,16
2019-03-18T16:25:00.0,2019-03-18T20:25:00.0,20,25,235.42143379,1.0,129.71340812880152,311.8152366695575,0.6459675814246596,1596.5639877204449,16
2019-03-18T16:30:00.0,2019-03-18T20:30:00.0,20,30,235.385325945,1.0,0.0,449.68782825,0.3946363969323484,22823.321822492013,16
2019-03-18T16:35:00.0,2019-03-18T20:35:00.0,20,35,229.78853041,1.0,0.0,449.68782825,0.38274854597505464,22823.321822492013,16
2019-03-18T16:40:00.0,2019-03-18T20:40:00.0,20,40,230.60251422,1.0,0.0,449.68782825,0.38447259242592535,22823.321822492013,16
2019-03-18T16:45:00.0,2019-03-18T20:45:00.0,20,45,227.54833665,1.0,0.0,449.68782825,0.3822826239051835,30237.00547016099,16
2019-03-18T16:50:00.0,2019-03-18T20:50:00.0,20,50,204.656788284,1.0,0.0,449.68782825,0.348439302483948,30237.00547016099,16
2019-03-18T16:55:00.0,2019-03-18T20:55:00.0,20,55,209.638200387,1.0,0.0,449.68782825,0.35571782460365337,30237.00547016099,16
2019-03-18T17:00:00.0,2019-03-18T21:00:00.0,21,0,209.524114356,1.0,73.34834113680154,276.3214540365688,0.7867132032312806,1983.5115801274806,17
2019-03-18T17:05:00.0,2019-03-18T21:05:00.0,21,5,197.459586779,1.0,73.34834113680154,276.3214540365688,0.6979751056329709,1983.5115801274806,17
2019-03-18T17:10:00.0,2019-03-18T21:10:00.0,21,10,176.795442855,1.0,73.34834113680154,276.3214540365688,0.5179220165204331,1983.5115801274806,17
2019-03-18T17:15:00.0,2019-03-18T21:15:00.0,21,15,160.876679936,1.0,89.78660863805808,200.375950786103,0.7468057142899848,588.8223210996366,17
2019-03-18T17:20:00.0,2019-03-18T21:20:00.0,21,20,152.983918976,1.0,89.78660863805808,200.375950786103,0.6302349635539607,588.8223210996366,17
2019-03-18T17:25:00.0,2019-03-18T21:25:00.0,21,25,143.269270712,1.0,89.78660863805808,200.375950786103,0.4696166453002139,588.8223210996366,17
2019-03-18T17:30:00.0,2019-03-18T21:30:00.0,21,30,143.205289383,1.0,60.713732831438925,174.00606112369485,0.8556935414006386,617.9576599736865,17
2019-03-18T17:35:00.0,2019-03-18T21:35:00.0,21,35,130.791525567,1.0,60.713732831438925,174.00606112369485,0.7093879988751363,617.9576599736865,17
2019-03-18T17:40:00.0,2019-03-18T21:40:00.0,21,40,113.841703712,1.0,60.713732831438925,174.00606112369485,0.44256199188811834,617.9576599736865,17
2019-03-18T17:45:00.0,2019-03-18T21:45:00.0,21,45,109.98589288,1.0,3.860399508368772,265.25520982033936,0.3309273330599476,3289.6647217432874,17
2019-03-18T17:50:00.0,2019-03-18T21:50:00.0,21,50,97.354283075,1.0,3.860399508368772,265.25520982033936,0.2539448045590863,3289.6647217432874,17
2019-03-18T17:55:00.0,2019-03-18T21:55:00.0,21,55,90.056240754,1.0,3.860399508368772,265.25520982033936,0.21418249591756874,3289.6647217432874,17
2019-03-18T18:00:00.0,2019-03-18T22:00:00.0,22,0,78.696448614,1.0,0.0,349.00279902714647,0.35239499188105805,8608.584544599704,18
2019-03-18T18:05:00.0,2019-03-18T22:05:00.0,22,5,74.323175757,1.0,0.0,349.00279902714647,0.33628712730156324,8608.584544599704,18
2019-03-18T18:10:00.0,2019-03-18T22:10:00.0,22,10,65.584052309,1.0,0.0,349.00279902714647,0.30500315653226817,8608.584544599704,18
2019-03-18T18:15:00.0,2019-03-18T22:15:00.0,22,15,55.651227974,1.0,0.0,262.63023140328653,0.316275632853367,4808.943180593673,18
2019-03-18T18:20:00.0,2019-03-18T22:20:00.0,22,20,46.005298135000004,1.0,0.0,262.63023140328653,0.27131083403654654,4808.943180593673,18
2019-03-18T18:25:00.0,2019-03-18T22:25:00.0,22,25,38.044386359,1.0,0.0,262.63023140328653,0.2367887742520802,4808.943180593673,18
2019-03-18T18:30:00.0,2019-03-18T22:30:00.0,22,30,32.2101418808,1.0,0.0,180.5323543176424,0.25260434799118453,2228.02268797133,18
2019-03-18T18:35:00.0,2019-03-18T22:35:00.0,22,35,23.6709979588,1.0,0.0,180.5323543176424,0.20083709190174334,2228.02268797133,18
2019-03-18T18:40:00.0,2019-03-18T22:40:00.0,22,40,18.9337938741,1.0,0.0,180.5323543176424,0.1751306689133007,2228.02268797133,18
2019-03-18T18:45:00.0,2019-03-18T22:45:00.0,22,45,11.097380039399999,1.0,0.0,124.9508592528417,0.16154859919559023,1068.602610628398,18
2019-03-18T18:50:00.0,2019-03-18T22:50:00.0,22,50,6.9183002025,1.0,0.0,124.9508592528417,0.13358337603068146,1068.602610628398,18
2019-03-18T18:55:00.0,2019-03-18T22:55:00.0,22,55,3.0429000358,1.0,0.0,124.9508592528417,0.11074181870637928,1068.602610628398,18
2019-03-18T19:00:00.0,2019-03-18T23:00:00.0,23,0,0.6944999811,0.0,4.502206659873988,22.56174460923764,0.0,15.70257893266043,19
2019-03-18T19:05:00.0,2019-03-18T23:05:00.0,23,5,0.004,0.0,4.502206659873988,22.56174460923764,0.0,15.70257893266043,19
2019-03-18T19:10:00.0,2019-03-18T23:10:00.0,23,10,0.0,0.0,4.502206659873988,22.56174460923764,0.0,15.70257893266043,19
2019-03-18T19:15:00.0,2019-03-18T23:15:00.0,23,15,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,19
2019-03-18T19:20:00.0,2019-03-18T23:20:00.0,23,20,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,19
2019-03-18T19:25:00.0,2019-03-18T23:25:00.0,23,25,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,19
2019-03-18T19:30:00.0,2019-03-18T23:30:00.0,23,30,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,19
2019-03-18T19:35:00.0,2019-03-18T23:35:00.0,23,35,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,19
2019-03-18T19:40:00.0,2019-03-18T23:40:00.0,23,40,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,19
2019-03-18T19:45:00.0,2019-03-18T23:45:00.0,23,45,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,19
2019-03-18T19:50:00.0,2019-03-18T23:50:00.0,23,50,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,19
2019-03-18T19:55:00.0,2019-03-18T23:55:00.0,23,55,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,19
2019-03-18T20:00:00.0,2019-03-19T00:00:00.0,0,0,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,20
2019-03-18T20:05:00.0,2019-03-19T00:05:00.0,0,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,20
2019-03-18T20:10:00.0,2019-03-19T00:10:00.0,0,10,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,20
2019-03-18T20:15:00.0,2019-03-19T00:15:00.0,0,15,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,20
2019-03-18T20:20:00.0,2019-03-19T00:20:00.0,0,20,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,20
2019-03-18T20:25:00.0,2019-03-19T00:25:00.0,0,25,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,20
2019-03-18T20:30:00.0,2019-03-19T00:30:00.0,0,30,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,20
2019-03-18T20:35:00.0,2019-03-19T00:35:00.0,0,35,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,20
2019-03-18T20:40:00.0,2019-03-19T00:40:00.0,0,40,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,20
2019-03-18T20:45:00.0,2019-03-19T00:45:00.0,0,45,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,20
2019-03-18T20:50:00.0,2019-03-19T00:50:00.0,0,50,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,20
2019-03-18T20:55:00.0,2019-03-19T00:55:00.0,0,55,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,20
2019-03-18T21:00:00.0,2019-03-19T01:00:00.0,1,0,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,21
2019-03-18T21:05:00.0,2019-03-19T01:05:00.0,1,5,0.0,1.0,0.0,0.0,0.01,0.12886473696786543,21
