LocalDateTime,DateTime,hour,BA_total,load_check,lower_load,upper_load,quantile,variance
2018-04-21T04:00:00.0,2018-04-21T10:00:00.0,10,29981.86,1.0,29106.682,31265.299,0.3299744007447061,224341.12456440926
2018-04-21T05:00:00.0,2018-04-21T11:00:00.0,11,31393.992,1.0,30423.807,32737.994,0.353550366711569,257842.66903233528
2018-04-21T06:00:00.0,2018-04-21T12:00:00.0,12,33023.598,1.0,31918.662,33873.81,0.6190841291496091,184042.17134785652
2018-04-21T07:00:00.0,2018-04-21T13:00:00.0,13,34595.4,1.0,32526.408,34732.695,0.9790209227467813,234359.15380120277
2018-04-21T08:00:00.0,2018-04-21T14:00:00.0,14,35643.844,0.0,31898.783,35194.51,1.0,522950.2185704708
2018-04-21T09:00:00.0,2018-04-21T15:00:00.0,15,36176.98,0.0,32835.777,35257.13,1.0,282275.92237472534
2018-04-21T10:00:00.0,2018-04-21T16:00:00.0,16,36381.977,0.0,33040.043,35660.176,1.0,330525.5119025707
2018-04-21T11:00:00.0,2018-04-21T17:00:00.0,17,36331.652,1.0,34512.3,36672.598,0.94413753526852,224690.4881989956
2018-04-21T12:00:00.0,2018-04-21T18:00:00.0,18,36288.137,1.0,35590.953,36763.387,0.6701627641347822,66181.08659482002
2018-04-21T13:00:00.0,2018-04-21T19:00:00.0,19,36337.207,1.0,35328.832,37212.695,0.5651691619677258,170866.56804323196
2018-04-21T14:00:00.0,2018-04-21T20:00:00.0,20,36261.715,1.0,34245.613,37933.457,0.5859769832292329,654791.1037783623
2018-04-21T15:00:00.0,2018-04-21T21:00:00.0,21,36034.33,1.0,34654.69,36416.242,0.9060927743086551,149399.36656069756
2018-04-21T16:00:00.0,2018-04-21T22:00:00.0,22,36085.83,1.0,32633.898,38707.5,0.6247512127109542,1.7760305280621052e6
2018-04-21T17:00:00.0,2018-04-21T23:00:00.0,23,36310.156,1.0,29546.219,41728.273,0.6014079411764707,7.14494592282486e6
2018-04-21T18:00:00.0,2018-04-22T00:00:00.0,0,36565.418,1.0,32882.06,38106.656,0.829910029837044,1.3142075105423927e6
2018-04-21T19:00:00.0,2018-04-22T01:00:00.0,1,35509.06,1.0,33433.6,36662.324,0.7467783278582315,501902.7346112728
2018-04-21T20:00:00.0,2018-04-22T02:00:00.0,2,33734.434,0.0,31875.176,33690.668,1.0,158688.57324242592
2018-04-21T21:00:00.0,2018-04-22T03:00:00.0,3,31858.26,1.0,28495.828,33948.098,0.7064118945973792,1.4312394076513052e6
2018-04-21T22:00:00.0,2018-04-22T04:00:00.0,4,30256.572,1.0,24319.926,35965.69,0.518125089588609,6.529707067745328e6
2018-04-21T23:00:00.0,2018-04-22T05:00:00.0,5,29056.836,1.0,23508.18,34549.844,0.5046767741284834,5.869848505295515e6
2018-04-22T00:00:00.0,2018-04-22T06:00:00.0,6,28401.838,1.0,27862.986,29803.508,0.15049180327868897,181298.9646371603
2018-04-22T01:00:00.0,2018-04-22T07:00:00.0,7,28129.83,1.0,27790.55,29854.299,0.05925895337487821,205055.26944971085
2018-04-22T02:00:00.0,2018-04-22T08:00:00.0,8,28167.14,1.0,27882.74,29760.893,0.05255809476665825,169831.99251115322
2018-04-22T03:00:00.0,2018-04-22T09:00:00.0,9,28546.475,0.0,28967.102,30438.97,0.0,104302.87265825272
2018-04-22T04:00:00.0,2018-04-22T10:00:00.0,10,29168.451,0.0,29513.805,31494.857,0.0,188950.9786235094
2018-04-22T05:00:00.0,2018-04-22T11:00:00.0,11,30020.709,0.0,30388.7,32679.662,0.0,252693.27189862728
2018-04-22T06:00:00.0,2018-04-22T12:00:00.0,12,31521.373,1.0,31441.055,33960.387,0.015441340857818349,305582.74739933014
2018-04-22T07:00:00.0,2018-04-22T13:00:00.0,13,32677.541,1.0,32210.654,34403.21,0.0908713261648748,231450.87154889107
2018-04-22T08:00:00.0,2018-04-22T14:00:00.0,14,33119.117,1.0,31633.549,34419.457,0.5614573062512309,373672.7802078724
2018-04-22T09:00:00.0,2018-04-22T15:00:00.0,15,33504.984,1.0,32033.627,34881.777,0.5307816151648908,390556.32478785515
2018-04-22T10:00:00.0,2018-04-22T16:00:00.0,16,33858.543,1.0,32198.613,35247.406,0.5819264635887662,447520.92248511314
2018-04-22T11:00:00.0,2018-04-22T17:00:00.0,17,34274.465,1.0,33052.008,35829.08,0.3904135483870942,371305.66427898407
2018-04-22T12:00:00.0,2018-04-22T18:00:00.0,18,34747.195,1.0,34654.355,36804.156,0.017370886427692477,222512.50548291206
2018-04-22T13:00:00.0,2018-04-22T19:00:00.0,19,35526.395,1.0,34803.977,37435.277,0.14714631099649297,333349.2606523037
2018-04-22T14:00:00.0,2018-04-22T20:00:00.0,20,36340.312,0.0,36563.83,38684.535,0.0,216530.26020741463
2018-04-22T15:00:00.0,2018-04-22T21:00:00.0,21,36835.67,1.0,36431.938,39928.625,0.03704438535487811,588669.733497858
2018-04-22T16:00:00.0,2018-04-22T22:00:00.0,22,36694.15,0.0,36946.957,40433.664,0.0,585313.8806557655
2018-04-22T17:00:00.0,2018-04-22T23:00:00.0,23,36828.312,1.0,34412.742,42817.92,0.16130270515339235,3.401352527854681e6
2018-04-22T18:00:00.0,2018-04-23T00:00:00.0,0,37495.496,1.0,35768.08,39860.977,0.35843276635355925,806527.7457070351
2018-04-22T19:00:00.0,2018-04-23T01:00:00.0,1,35903.418,1.0,34227.566,36090.145,0.9683945473744838,167027.65079188347
2018-04-22T20:00:00.0,2018-04-23T02:00:00.0,2,33175.152,0.0,30941.258,32369.709,1.0,98239.90430569649
2018-04-22T21:00:00.0,2018-04-23T03:00:00.0,3,30509.531,1.0,28592.299,32583.8,0.4635399295905132,767061.8400381804
2018-04-22T22:00:00.0,2018-04-23T04:00:00.0,4,28732.195,1.0,25594.766,33775.363,0.29394792095916467,3.2220157002334595e6
2018-04-22T23:00:00.0,2018-04-23T05:00:00.0,5,27768.186,1.0,26020.727,33136.203,0.11830698771947662,2.4376175363094807e6
2018-04-23T00:00:00.0,2018-04-23T06:00:00.0,6,27345.383,1.0,27293.547,29625.654,0.013793701559606991,261851.1984847784
2018-04-23T01:00:00.0,2018-04-23T07:00:00.0,7,27478.65,1.0,26990.227,29450.666,0.08036281312477961,291462.6024411917
2018-04-23T02:00:00.0,2018-04-23T08:00:00.0,8,28576.928,1.0,27303.73,29747.572,0.538883171912834,287543.7073571682
2018-04-23T03:00:00.0,2018-04-23T09:00:00.0,9,31390.729,0.0,28712.125,31112.297,1.0,277359.279178977
2018-04-23T04:00:00.0,2018-04-23T10:00:00.0,10,34403.535,0.0,29753.729,32196.164,1.0,287212.9434992075
2018-04-23T05:00:00.0,2018-04-23T11:00:00.0,11,34692.598,0.0,30864.855,33532.82,1.0,342702.82084548473
2018-04-23T06:00:00.0,2018-04-23T12:00:00.0,12,35095.098,0.0,31900.867,34735.97,1.0,386985.84953808784
2018-04-23T07:00:00.0,2018-04-23T13:00:00.0,13,35789.184,0.0,32916.746,35609.305,1.0,349050.8334686756
2018-04-23T08:00:00.0,2018-04-23T14:00:00.0,14,36425.3,1.0,32418.643,36868.043,0.9686612496182347,953148.6342551708
2018-04-23T09:00:00.0,2018-04-23T15:00:00.0,15,37040.54,1.0,33086.367,37172.777,0.9844768233495668,803973.7712244987
2018-04-23T10:00:00.0,2018-04-23T16:00:00.0,16,37747.566,0.0,34533.57,37419.395,1.0,400956.6962239742
2018-04-23T11:00:00.0,2018-04-23T17:00:00.0,17,38804.438,0.0,35287.99,38469.973,1.0,487476.9157977104
2018-04-23T12:00:00.0,2018-04-23T18:00:00.0,18,39829.594,0.0,36744.266,38240.95,1.0,107849.46123051643
2018-04-23T13:00:00.0,2018-04-23T19:00:00.0,19,40908.984,0.0,38167.98,40603.22,1.0,285523.11535716057
2018-04-23T14:00:00.0,2018-04-23T20:00:00.0,20,41803.723,0.0,40292.492,41426.75,1.0,61941.292152404785
2018-04-23T15:00:00.0,2018-04-23T21:00:00.0,21,42229.78,0.0,38957.664,41270.055,1.0,257442.10882210732
2018-04-23T16:00:00.0,2018-04-23T22:00:00.0,22,41785.547,0.0,39346.63,40981.938,1.0,128752.79549837112
2018-04-23T17:00:00.0,2018-04-23T23:00:00.0,23,41230.37,1.0,36927.547,42507.992,0.8962887144675442,1.499324918842554e6
2018-04-23T18:00:00.0,2018-04-24T00:00:00.0,0,41137.45,0.0,38584.223,40065.176,1.0,105594.06429886818
2018-04-23T19:00:00.0,2018-04-24T01:00:00.0,1,38728.164,0.0,37076.64,38562.676,1.0,106320.52921199799
2018-04-23T20:00:00.0,2018-04-24T02:00:00.0,2,35200.926,0.0,32163.566,34968.875,1.0,378894.69790792465
2018-04-23T21:00:00.0,2018-04-24T03:00:00.0,3,32129.22,1.0,29382.48,33257.965,0.8342369346284491,723118.9439480305
2018-04-23T22:00:00.0,2018-04-24T04:00:00.0,4,30122.682,1.0,26448.945,33094.62,0.5970233088215348,2.126356271541357e6
2018-04-23T23:00:00.0,2018-04-24T05:00:00.0,5,28987.0,1.0,26538.123,32531.201,0.33536923381508627,1.729249681467414e6
2018-04-24T00:00:00.0,2018-04-24T06:00:00.0,6,28273.959,1.0,27517.273,28575.844,0.8411988273479218,53950.591170310974
2018-04-24T01:00:00.0,2018-04-24T07:00:00.0,7,28193.021,1.0,27228.771,29076.988,0.5402454599880256,164461.38153767586
2018-04-24T02:00:00.0,2018-04-24T08:00:00.0,8,28985.182,1.0,28034.842,30212.04,0.3838310733540284,228219.73581683636
2018-04-24T03:00:00.0,2018-04-24T09:00:00.0,9,31523.713,1.0,30099.656,32662.299,0.6022336409395971,316179.7391536236
2018-04-24T04:00:00.0,2018-04-24T10:00:00.0,10,34271.652,1.0,31562.12,34425.71,0.9808176378027847,394803.08285307884
2018-04-24T05:00:00.0,2018-04-24T11:00:00.0,11,34562.65,1.0,33004.637,35710.75,0.6377186066050544,352573.337720871
2018-04-24T06:00:00.0,2018-04-24T12:00:00.0,12,35507.92,1.0,33968.98,36895.133,0.5480021428121268,412241.1545381546
2018-04-24T07:00:00.0,2018-04-24T13:00:00.0,13,36911.266,1.0,35092.277,37730.867,0.8108621176470598,335198.13484311104
2018-04-24T08:00:00.0,2018-04-24T14:00:00.0,14,38388.4,1.0,34479.887,38644.824,0.979198772808009,835169.7530224323
2018-04-24T09:00:00.0,2018-04-24T15:00:00.0,15,39937.31,0.0,35482.66,39693.57,1.0,853708.8918175697
2018-04-24T10:00:00.0,2018-04-24T16:00:00.0,16,41555.043,0.0,38636.586,41517.17,1.0,399503.2347700596
2018-04-24T11:00:00.0,2018-04-24T17:00:00.0,17,43344.168,0.0,40437.688,42646.758,1.0,234950.63282442093
2018-04-24T12:00:00.0,2018-04-24T18:00:00.0,18,44952.484,0.0,41344.816,44881.293,1.0,602143.6852400303
2018-04-24T13:00:00.0,2018-04-24T19:00:00.0,19,46655.86,0.0,43378.098,44528.383,1.0,63704.32366895676
2018-04-24T14:00:00.0,2018-04-24T20:00:00.0,20,47912.13,0.0,44656.305,46452.137,1.0,155270.84496736526
2018-04-24T15:00:00.0,2018-04-24T21:00:00.0,21,47810.887,0.0,45209.965,46300.074,1.0,57213.57280039787
2018-04-24T16:00:00.0,2018-04-24T22:00:00.0,22,46565.168,0.0,43763.42,46082.484,1.0,258930.30890107155
2018-04-24T17:00:00.0,2018-04-24T23:00:00.0,23,45414.875,1.0,41233.734,46173.277,0.9463515732017188,1.1747114372086525e6
2018-04-24T18:00:00.0,2018-04-25T00:00:00.0,0,44867.855,0.0,41067.062,42044.773,1.0,46023.42280983925
2018-04-24T19:00:00.0,2018-04-25T01:00:00.0,1,42055.81,0.0,38364.633,40512.59,1.0,222130.91531085968
2018-04-24T20:00:00.0,2018-04-25T02:00:00.0,2,38188.02,0.0,33594.03,36109.62,1.0,304675.03767967224
2018-04-24T21:00:00.0,2018-04-25T03:00:00.0,3,34735.004,0.0,30859.783,34214.58,1.0,541864.0103348494
2018-04-24T22:00:00.0,2018-04-25T04:00:00.0,4,32378.281,1.0,27481.102,32817.082,0.9736393197985409,1.3708375925034285e6
2018-04-24T23:00:00.0,2018-04-25T05:00:00.0,5,30572.275,1.0,26512.62,32216.896,0.8376307212696618,1.5666026465303898e6
2018-04-25T00:00:00.0,2018-04-25T06:00:00.0,6,29745.53,1.0,28472.885,30258.947,0.8386191738315327,153585.4626032114
2018-04-25T01:00:00.0,2018-04-25T07:00:00.0,7,29492.898,0.0,28138.129,29469.645,1.0,85359.06797301769
2018-04-25T02:00:00.0,2018-04-25T08:00:00.0,8,30208.812,1.0,28836.246,30299.621,0.9790678137465763,103102.36324107647
2018-04-25T03:00:00.0,2018-04-25T09:00:00.0,9,32579.936,1.0,30761.354,32820.16,0.9625192802056557,204074.66014385223
2018-04-25T04:00:00.0,2018-04-25T10:00:00.0,10,35419.17,0.0,32884.36,34596.79,1.0,141183.3292105198
2018-04-25T05:00:00.0,2018-04-25T11:00:00.0,11,35727.293,1.0,34245.156,36403.91,0.807286876967859,224369.80895113945
2018-04-25T06:00:00.0,2018-04-25T12:00:00.0,12,36458.176,1.0,35976.055,38190.824,0.094598545325528,236164.0296907425
2018-04-25T07:00:00.0,2018-04-25T13:00:00.0,13,37765.965,0.0,37966.805,39575.438,0.0,124586.75006985664
2018-04-25T08:00:00.0,2018-04-25T14:00:00.0,14,39066.137,1.0,37674.242,41425.65,0.2742596424433055,677556.1764643192
2018-04-25T09:00:00.0,2018-04-25T15:00:00.0,15,40297.566,1.0,39230.355,43186.016,0.14210543242301596,753348.3170177937
2018-04-25T10:00:00.0,2018-04-25T16:00:00.0,16,41546.824,1.0,41091.94,44178.74,0.05046015862922926,458747.0211107731
2018-04-25T11:00:00.0,2018-04-25T17:00:00.0,17,42560.062,1.0,41415.69,43489.887,0.5950695410292056,207136.18721413612
2018-04-25T12:00:00.0,2018-04-25T18:00:00.0,18,42948.086,1.0,39799.29,43228.57,0.9737586482797573,566191.9064702988
2018-04-25T13:00:00.0,2018-04-25T19:00:00.0,19,43017.168,0.0,39969.57,41897.32,1.0,178920.02394652367
2018-04-25T14:00:00.0,2018-04-25T20:00:00.0,20,42507.504,1.0,41113.46,43141.96,0.8081308883970928,198110.86665797234
2018-04-25T15:00:00.0,2018-04-25T21:00:00.0,21,41613.87,1.0,40493.0,41746.66,0.9663662293211641,75669.3281686306
2018-04-25T16:00:00.0,2018-04-25T22:00:00.0,22,40439.293,1.0,39478.332,42264.723,0.23525551564904876,373802.4537420273
2018-04-25T17:00:00.0,2018-04-25T23:00:00.0,23,40163.113,1.0,35093.51,40705.836,0.9696642092989172,1.5165009002928734e6
2018-04-25T18:00:00.0,2018-04-26T00:00:00.0,0,40007.8,0.0,36842.766,38278.875,1.0,99296.40373945236
2018-04-25T19:00:00.0,2018-04-26T01:00:00.0,1,37915.176,0.0,35572.16,37496.12,1.0,178217.50114655495
2018-04-25T20:00:00.0,2018-04-26T02:00:00.0,2,34758.098,0.0,32883.92,34198.633,1.0,83218.18535733223
2018-04-25T21:00:00.0,2018-04-26T03:00:00.0,3,31979.992,1.0,30346.59,33216.066,0.6263098678143248,396426.7002723217
2018-04-25T22:00:00.0,2018-04-26T04:00:00.0,4,30287.748,1.0,26027.744,33235.137,0.6640846130329469,2.501003634287715e6
2018-04-25T23:00:00.0,2018-04-26T05:00:00.0,5,29268.146,1.0,25106.803,33871.605,0.4532960188536319,3.6986404628067017e6
2018-04-26T00:00:00.0,2018-04-26T06:00:00.0,6,28857.844,1.0,27965.99,29734.05,0.5082122611799307,150505.19587886333
2018-04-26T01:00:00.0,2018-04-26T07:00:00.0,7,28924.367,1.0,27978.615,29798.2,0.5366277179435044,159405.2545040846
2018-04-26T02:00:00.0,2018-04-26T08:00:00.0,8,29917.334,1.0,28709.65,30523.75,0.7796561802938234,158445.52741146088
2018-04-26T03:00:00.0,2018-04-26T09:00:00.0,9,32652.203,1.0,31473.863,33235.12,0.7841676313961582,149349.38213682175
2018-04-26T04:00:00.0,2018-04-26T10:00:00.0,10,35586.66,0.0,33346.367,35142.29,1.0,155286.30438947678
2018-04-26T05:00:00.0,2018-04-26T11:00:00.0,11,35591.86,1.0,34702.74,36280.035,0.6165200225606319,119780.16820669174
2018-04-26T06:00:00.0,2018-04-26T12:00:00.0,12,35715.203,1.0,35434.11,37287.15,0.05269623146393173,165320.31661105156
2018-04-26T07:00:00.0,2018-04-26T13:00:00.0,13,35966.254,0.0,36347.33,37556.78,0.0,70426.33268547058
2018-04-26T08:00:00.0,2018-04-26T14:00:00.0,14,36289.58,1.0,35495.08,38212.434,0.16706599804513353,355509.0570130348
2018-04-26T09:00:00.0,2018-04-26T15:00:00.0,15,36609.684,1.0,35322.016,38351.457,0.3636628175519643,441857.65391516685
2018-04-26T10:00:00.0,2018-04-26T16:00:00.0,16,37216.99,1.0,36773.598,39400.62,0.06173640073545879,332265.98252511024
2018-04-26T11:00:00.0,2018-04-26T17:00:00.0,17,37978.28,0.0,38054.516,40854.902,0.0,377566.8152537346
2018-04-26T12:00:00.0,2018-04-26T18:00:00.0,18,38775.684,1.0,36931.03,41495.414,0.32780761611270015,1.0030488715085983e6
2018-04-26T13:00:00.0,2018-04-26T19:00:00.0,19,39777.094,1.0,37966.656,40394.996,0.8733033707865165,283907.64431262016
2018-04-26T14:00:00.0,2018-04-26T20:00:00.0,20,40721.402,0.0,37386.89,40418.465,1.0,442480.3453447819
2018-04-26T15:00:00.0,2018-04-26T21:00:00.0,21,40856.8,0.0,38386.227,40605.81,1.0,237192.06653094292
2018-04-26T16:00:00.0,2018-04-26T22:00:00.0,22,40159.387,1.0,37902.164,42142.312,0.5598122452519309,865604.2392992973
2018-04-26T17:00:00.0,2018-04-26T23:00:00.0,23,39600.78,1.0,36209.566,44108.504,0.37114689656712796,3.0039670079956055e6
2018-04-26T18:00:00.0,2018-04-27T00:00:00.0,0,39719.426,1.0,38190.18,40884.938,0.6232351400890292,349620.9165818691
2018-04-26T19:00:00.0,2018-04-27T01:00:00.0,1,37688.57,1.0,37420.324,40528.55,0.027454886925214007,465139.66618442535
2018-04-26T20:00:00.0,2018-04-27T02:00:00.0,2,34607.734,1.0,32906.4,34902.625,0.949353135996688,191856.97673773766
2018-04-26T21:00:00.0,2018-04-27T03:00:00.0,3,31702.979,1.0,29209.873,34512.527,0.4447978782415752,1.353767618897915e6
2018-04-26T22:00:00.0,2018-04-27T04:00:00.0,4,29711.115,1.0,24599.348,35757.6,0.422749628274048,5.994460544775844e6
2018-04-26T23:00:00.0,2018-04-27T05:00:00.0,5,28742.43,1.0,22458.488,36854.742,0.38383283095320475,9.978302852991104e6
2018-04-27T00:00:00.0,2018-04-27T06:00:00.0,6,28158.008,0.0,28309.129,29705.357,0.0,93857.76056337357
2018-04-27T01:00:00.0,2018-04-27T07:00:00.0,7,28019.914,1.0,27713.953,29305.373,0.07621547874979358,121934.82283866405
2018-04-27T02:00:00.0,2018-04-27T08:00:00.0,8,28831.688,1.0,28180.178,29784.498,0.3310966719492835,123919.54623413086
2018-04-27T03:00:00.0,2018-04-27T09:00:00.0,9,31178.373,1.0,30280.582,31788.646,0.6713013546524528,109495.76684820652
2018-04-27T04:00:00.0,2018-04-27T10:00:00.0,10,33771.93,0.0,31860.021,33346.566,1.0,106392.98888099194
2018-04-27T05:00:00.0,2018-04-27T11:00:00.0,11,34327.562,1.0,33650.63,34838.74,0.627232779097384,67962.38335132599
2018-04-27T06:00:00.0,2018-04-27T12:00:00.0,12,35106.832,1.0,34998.19,36659.707,0.021828367875647816,132912.8542175293
2018-04-27T07:00:00.0,2018-04-27T13:00:00.0,13,36144.465,1.0,35296.363,37390.383,0.3292657762137049,211115.30152869225
2018-04-27T08:00:00.0,2018-04-27T14:00:00.0,14,37192.94,1.0,34909.676,37857.39,0.899277948306033,418339.6282823086
2018-04-27T09:00:00.0,2018-04-27T15:00:00.0,15,37969.547,1.0,35612.277,38447.19,0.9384376428541743,386934.75570845604
2018-04-27T10:00:00.0,2018-04-27T16:00:00.0,16,38904.406,1.0,37482.71,39945.883,0.6402390326209251,292110.71556448936
2018-04-27T11:00:00.0,2018-04-27T17:00:00.0,17,40073.305,1.0,38443.72,41016.875,0.7324247986736152,318779.58626389503
2018-04-27T12:00:00.0,2018-04-27T18:00:00.0,18,41165.246,1.0,38620.06,43589.727,0.522527865796832,1.1890843239936829e6
2018-04-27T13:00:00.0,2018-04-27T19:00:00.0,19,42208.863,1.0,40678.723,43151.82,0.7096397975077879,294469.81070399284
2018-04-27T14:00:00.0,2018-04-27T20:00:00.0,20,42855.484,1.0,41913.055,44439.145,0.27743378602592855,307223.8909947872
2018-04-27T15:00:00.0,2018-04-27T21:00:00.0,21,42430.38,1.0,40892.05,43411.36,0.6965892475900862,305576.50340795517
2018-04-27T16:00:00.0,2018-04-27T22:00:00.0,22,41005.98,1.0,39434.832,44537.785,0.1857473781541236,1.2537196010065079e6
2018-04-27T17:00:00.0,2018-04-27T23:00:00.0,23,39911.48,1.0,36334.15,45132.777,0.33191292621845525,3.7272424584844112e6
2018-04-27T18:00:00.0,2018-04-28T00:00:00.0,0,39626.49,1.0,37553.688,41127.438,0.6451352268321048,614902.8900403976
2018-04-27T19:00:00.0,2018-04-28T01:00:00.0,1,37711.688,1.0,36367.54,40402.895,0.2187213258328578,784008.7842867374
2018-04-27T20:00:00.0,2018-04-28T02:00:00.0,2,35200.996,0.0,32413.99,34923.074,1.0,303101.55748844147
2018-04-27T21:00:00.0,2018-04-28T03:00:00.0,3,32619.4,1.0,29265.512,33721.023,0.8801910569929297,955768.3959900141
2018-04-27T22:00:00.0,2018-04-28T04:00:00.0,4,30583.607,1.0,24731.621,33971.285,0.7325043291828153,4.110267926398039e6
2018-04-27T23:00:00.0,2018-04-28T05:00:00.0,5,29214.158,1.0,22712.258,34362.32,0.6065356582710584,6.53452889854157e6
2018-04-28T00:00:00.0,2018-04-28T06:00:00.0,6,28425.6,1.0,27201.555,28680.238,0.9362467630771678,105270.60225737095
2018-04-28T01:00:00.0,2018-04-28T07:00:00.0,7,28043.85,1.0,27084.97,28965.438,0.518397277838051,170250.83160865307
2018-04-28T02:00:00.0,2018-04-28T08:00:00.0,8,28035.842,1.0,27519.377,29506.525,0.13201707577374652,190115.64672362804
2018-04-28T03:00:00.0,2018-04-28T09:00:00.0,9,28914.795,0.0,29005.777,31209.922,0.0,233904.27539682388
2018-04-28T04:00:00.0,2018-04-28T10:00:00.0,10,29781.14,0.0,30791.21,32293.826,0.0,108705.97182297707
2018-04-28T05:00:00.0,2018-04-28T11:00:00.0,11,31143.344,0.0,32358.078,33635.66,0.0,78584.22678637505
2018-04-28T06:00:00.0,2018-04-28T12:00:00.0,12,32777.39,0.0,33635.492,35280.34,0.0,130259.4103243351
2018-04-28T07:00:00.0,2018-04-28T13:00:00.0,13,34485.832,1.0,34335.48,36436.973,0.023485368288998786,212624.2708323002
2018-04-28T08:00:00.0,2018-04-28T14:00:00.0,14,35986.336,1.0,34260.44,37321.21,0.6168309122603148,451044.5212929249
2018-04-28T09:00:00.0,2018-04-28T15:00:00.0,15,37377.234,1.0,36192.31,38912.44,0.3822599202457967,356236.4129772186
2018-04-28T10:00:00.0,2018-04-28T16:00:00.0,16,38701.13,1.0,38216.957,40604.758,0.08344290605023022,274507.0794057846
2018-04-28T11:00:00.0,2018-04-28T17:00:00.0,17,40178.918,0.0,40227.1,42297.098,0.0,206298.78969693184
2018-04-28T12:00:00.0,2018-04-28T18:00:00.0,18,41718.598,1.0,40691.516,43961.24,0.19359670459003475,514730.2405619621
2018-04-28T13:00:00.0,2018-04-28T19:00:00.0,19,42971.92,1.0,41900.35,44122.484,0.46704658901830143,237737.95750117302
2018-04-28T14:00:00.0,2018-04-28T20:00:00.0,20,43829.28,1.0,41359.09,44043.742,0.9742710702726531,347003.82319283485
2018-04-28T15:00:00.0,2018-04-28T21:00:00.0,21,43887.734,1.0,41394.594,44217.418,0.9624796675872197,383641.54832959175
2018-04-28T16:00:00.0,2018-04-28T22:00:00.0,22,42698.473,1.0,39618.64,43758.84,0.8717143848288621,825278.3963108063
2018-04-28T17:00:00.0,2018-04-28T23:00:00.0,23,41159.117,1.0,37599.277,45106.29,0.4522324587264151,2.7132645008001328e6
2018-04-28T18:00:00.0,2018-04-29T00:00:00.0,0,40502.113,1.0,38673.145,42633.363,0.42953176795580106,755084.6610281467
2018-04-28T19:00:00.0,2018-04-29T01:00:00.0,1,38641.234,1.0,36100.742,40667.516,0.603308359157414,1.0040993695476055e6
2018-04-28T20:00:00.0,2018-04-29T02:00:00.0,2,36186.496,0.0,32364.117,34947.17,1.0,321236.18845534325
2018-04-28T21:00:00.0,2018-04-29T03:00:00.0,3,33583.473,1.0,29649.398,33655.723,0.9869219561447979,772769.8285634518
2018-04-28T22:00:00.0,2018-04-29T04:00:00.0,4,31410.057,1.0,25009.8,34305.38,0.8097966111049788,4.160166042743087e6
2018-04-28T23:00:00.0,2018-04-29T05:00:00.0,5,29873.014,1.0,24237.295,35574.836,0.4945895064254727,6.188643276734233e6
2018-04-29T00:00:00.0,2018-04-29T06:00:00.0,6,28796.17,1.0,28029.828,29181.703,0.7790695420402226,63880.47814106941
2018-04-29T01:00:00.0,2018-04-29T07:00:00.0,7,28194.375,1.0,27219.07,28778.156,0.7204530518769309,117030.3178062439
2018-04-29T02:00:00.0,2018-04-29T08:00:00.0,8,27961.506,1.0,27720.293,29172.86,0.060133019709628255,101584.99473774433
2018-04-29T03:00:00.0,2018-04-29T09:00:00.0,9,28153.271,0.0,29307.21,30642.555,0.0,85850.70620656013
2018-04-29T04:00:00.0,2018-04-29T10:00:00.0,10,28442.377,0.0,31050.455,32011.414,0.0,44459.798572301865
2018-04-29T05:00:00.0,2018-04-29T11:00:00.0,11,29586.703,0.0,32192.79,33460.543,0.0,77379.88774871826
2018-04-29T06:00:00.0,2018-04-29T12:00:00.0,12,31871.373,0.0,33927.793,34885.734,0.0,44181.24069190025
2018-04-29T07:00:00.0,2018-04-29T13:00:00.0,13,34110.59,0.0,34492.176,36197.92,0.0,140083.134632349
2018-04-29T08:00:00.0,2018-04-29T14:00:00.0,14,36144.863,1.0,35149.414,37345.008,0.4141557905170953,232092.89639544487
2018-04-29T09:00:00.0,2018-04-29T15:00:00.0,15,37921.246,1.0,37349.414,39885.266,0.1007971860100678,309603.52214956284
2018-04-29T10:00:00.0,2018-04-29T16:00:00.0,16,39534.75,0.0,39611.336,41876.543,0.0,247043.8643426895
2018-04-29T11:00:00.0,2018-04-29T17:00:00.0,17,40874.316,0.0,40932.473,42328.477,0.0,93827.66668343544
2018-04-29T12:00:00.0,2018-04-29T18:00:00.0,18,42137.145,1.0,41985.676,45738.027,0.016889746050662336,677898.5582609177
2018-04-29T13:00:00.0,2018-04-29T19:00:00.0,19,43158.562,0.0,43698.168,46383.793,0.0,347254.4786231518
2018-04-29T14:00:00.0,2018-04-29T20:00:00.0,20,43789.23,0.0,43891.363,45742.54,0.0,164988.58691835403
2018-04-29T15:00:00.0,2018-04-29T21:00:00.0,21,43599.633,1.0,43088.664,44778.426,0.17895883605394092,137470.37748503685
2018-04-29T16:00:00.0,2018-04-29T22:00:00.0,22,42583.88,1.0,41597.28,43811.535,0.40003258124949165,236055.04552292824
2018-04-29T17:00:00.0,2018-04-29T23:00:00.0,23,41808.43,1.0,38333.914,44142.055,0.6761363046674548,1.6241721490652561e6
2018-04-29T18:00:00.0,2018-04-30T00:00:00.0,0,41936.516,0.0,39669.7,41547.8,1.0,169823.0210006237
2018-04-29T19:00:00.0,2018-04-30T01:00:00.0,1,39911.88,0.0,36668.83,39807.793,1.0,474385.04119706154
2018-04-29T20:00:00.0,2018-04-30T02:00:00.0,2,36478.875,0.0,33743.88,35416.84,1.0,134750.53197193146
