2018-07-18T00:00:00,2018-07-18T01:00:00,2018-07-18T02:00:00,2018-07-18T03:00:00,2018-07-18T04:00:00,2018-07-18T05:00:00,2018-07-18T06:00:00,2018-07-18T07:00:00,2018-07-18T08:00:00,2018-07-18T09:00:00,2018-07-18T10:00:00,2018-07-18T11:00:00,2018-07-18T12:00:00,2018-07-18T13:00:00,2018-07-18T14:00:00,2018-07-18T15:00:00,2018-07-18T16:00:00,2018-07-18T17:00:00,2018-07-18T18:00:00,2018-07-18T19:00:00,2018-07-18T20:00:00,2018-07-18T21:00:00,2018-07-18T22:00:00,2018-07-18T23:00:00,2018-07-19T00:00:00,2018-07-19T01:00:00,2018-07-19T02:00:00,2018-07-19T03:00:00,2018-07-19T04:00:00,2018-07-19T05:00:00,2018-07-19T06:00:00,2018-07-19T07:00:00,2018-07-19T08:00:00,2018-07-19T09:00:00,2018-07-19T10:00:00,2018-07-19T11:00:00,2018-07-19T12:00:00,2018-07-19T13:00:00,2018-07-19T14:00:00,2018-07-19T15:00:00,2018-07-19T16:00:00,2018-07-19T17:00:00,2018-07-19T18:00:00,2018-07-19T19:00:00,2018-07-19T20:00:00,2018-07-19T21:00:00,2018-07-19T22:00:00,2018-07-19T23:00:00
10332.50493,9237.478758,9909.960618,9375.975356,8695.397183,9487.403247,8240.391698,6838.341646,4253.528714,3331.632935,2184.447533,1614.609966,1291.191526,1234.854172,1122.850807,1134.106329,1490.760125,1759.139194,2264.991598,4068.265739,6280.82688,9097.525725,11074.20651,11098.98387,10618.7001,11603.44816,10891.25748,10009.65085,10132.3088,9477.274607,10071.63125,6763.440365,4806.529388,4086.887386,2811.084903,2277.04779,1875.134809,2018.863909,2255.499057,2627.240042,2872.429745,2629.110794,4189.540792,5362.767815,9041.827627,10208.46163,10755.65577,12518.92166
10410.41858,9265.066063,9926.948128,9806.357987,8738.761101,9505.734894,8249.043374,6888.577971,4261.885173,3353.304822,2210.697834,1625.670524,1291.413114,1256.043623,1127.92911,1138.746703,1500.135088,1764.654657,2265.577984,4072.985228,6322.566018,9117.047719,11130.71847,11127.56739,10624.50341,11614.96836,10956.27481,10105.04356,10177.48862,9491.696808,10132.21953,6962.587316,4839.205742,4108.008092,2877.903664,2340.661295,1904.950755,2027.878936,2274.982695,2685.816016,2886.104752,2652.716383,4275.603662,5490.823564,9107.617309,10360.23245,10852.53762,12781.99456
10446.2468,9319.664591,10081.75302,9835.903308,8802.961669,9545.694334,8264.503965,7083.156066,4414.598213,3353.508331,2298.315125,1631.049017,1293.353021,1260.4369,1140.106911,1171.958881,1522.561852,1858.9368,2285.261772,4077.251583,6333.578293,9131.04095,11223.08035,11168.0598,10632.51527,11661.90145,10956.80505,10185.0174,10279.73544,9514.708208,10157.84358,7484.529496,4902.498999,4114.101502,2884.327814,2362.830109,2000.7066,2046.266687,2278.785478,2691.116665,2925.247016,2801.701689,4324.558558,5512.795822,9159.667209,10442.83078,10964.2315,12977.00753
10453.83184,9324.291607,10085.2291,9878.671741,8813.947122,9856.549422,8369.411034,7186.814083,4453.325896,3372.786372,2324.610622,1654.54198,1310.276982,1271.718466,1158.763814,1172.490677,1550.840767,1879.629904,2333.386089,4080.867758,6379.863586,9139.580662,11259.83779,11304.01046,10648.99882,11669.89622,11000.0488,10282.50064,10307.71839,9593.536365,10193.13607,7506.949218,5047.694542,4262.194911,2888.479171,2439.541996,2015.622158,2230.187879,2294.784603,2724.040662,2925.903317,2856.837189,4396.984459,5570.414009,9185.913897,10513.72585,11145.45479,12994.58095
10485.83576,9510.99303,10179.7227,9954.00837,8862.673842,9987.945034,8378.551415,7211.887776,4479.731887,3534.761147,2335.375625,1668.833497,1324.983224,1284.700391,1191.714996,1183.555045,1555.723196,1890.648449,2374.604024,4084.600114,6430.996113,9158.685589,11538.26954,11369.75795,10929.2264,11757.51523,11036.38255,10288.68057,10439.13425,9695.744164,10276.93578,7718.945987,5167.967291,4318.321531,2948.394141,2441.565097,2018.822693,2325.764473,2341.059292,2754.558128,2933.086418,2893.04339,4411.789499,5673.292952,9203.047003,10714.47103,11249.689,13072.09246
10574.90976,9527.26865,10359.28728,10121.08239,8907.365075,10037.39303,8522.726761,7248.382921,4509.335723,3553.99206,2373.579947,1676.028788,1329.463594,1288.100992,1203.622282,1196.615108,1593.747756,1902.333811,2394.296474,4095.869093,6477.009414,9161.965477,11604.47648,11538.08908,10987.59972,11918.66425,11159.01161,10507.99275,10590.64964,9804.386632,10293.33061,7853.563318,5378.99136,4321.459346,2970.696561,2475.955692,2019.490844,2333.952364,2362.949763,2757.647127,2950.983748,2894.624698,4415.598172,5716.381029,9276.335566,10840.9771,11252.35595,13096.04542
10684.09908,9661.293524,10470.97623,10249.61105,9065.578561,10092.63572,8556.62202,7290.984619,4550.550022,3560.276097,2393.554834,1685.875312,1329.669592,1298.71981,1207.703119,1206.413613,1605.640634,1903.867903,2439.027517,4139.555925,6477.465839,9213.924637,11720.94058,11647.56284,10988.23823,12017.52065,11247.97855,10585.59632,10975.29661,9868.996628,10389.70257,7884.883795,5607.179354,4360.79555,3011.324865,2502.848787,2022.379784,2343.592921,2388.291056,2790.037293,2969.844186,3006.226982,4557.735971,5755.688632,9308.294797,10850.84868,11333.78383,13397.26626
10723.22084,9679.326083,10526.79775,10318.35051,9105.518138,10131.19665,8564.230696,7320.178277,4569.965593,3572.664225,2405.862171,1731.183013,1332.679117,1315.674886,1226.919262,1216.846876,1636.268157,1907.724748,2472.920908,4147.988935,6493.69283,9265.841312,12326.74402,11754.32185,11282.63682,12063.25306,11290.51463,10589.8831,11065.41837,10028.12015,10445.65318,7910.041198,5611.886306,4376.455531,3115.131514,2510.287459,2038.662692,2366.951429,2408.712095,2801.163667,2971.347833,3023.94091,4558.193393,5891.501659,9330.462284,10966.04153,11370.38584,13459.48505
10730.27713,9782.859355,10697.13578,10383.90203,9142.240976,10140.37238,8664.942879,7477.053866,4610.753902,3588.487591,2426.465311,1751.235877,1341.122445,1320.918854,1260.434109,1229.897337,1645.116256,1939.623679,2506.865636,4185.361147,6573.770398,9305.027686,12431.16359,11798.98916,11307.51685,12069.7113,11362.24718,10674.13823,11225.56587,10146.35756,10463.2745,7946.609886,5756.549993,4398.00446,3151.800662,2511.447943,2063.960113,2422.858594,2415.644828,2806.810819,3042.33553,3035.774441,4585.880153,5989.46101,9392.120485,10993.67098,11445.27454,13460.35355
10790.40707,9947.289515,10727.61445,10501.90358,9143.643483,10168.58416,9052.431561,7478.514406,4621.532412,3650.484969,2507.667442,1751.595102,1357.599421,1331.363216,1267.896664,1251.312955,1646.796445,1948.783876,2507.994121,4188.149111,6608.273097,9428.098326,12539.57688,11805.39583,11379.1806,12160.88919,11451.31697,10905.62849,11264.58672,10168.38169,10475.3821,8143.942793,5916.387651,4433.631259,3158.054174,2518.124894,2084.335948,2422.885949,2422.536595,2843.258969,3072.845559,3056.090639,4589.552143,6001.901908,9397.99926,11032.07623,11473.2097,13617.71142
10840.47878,10020.51421,10773.74082,10718.1172,9145.516897,10198.90649,9054.85935,7756.630733,4745.129041,3739.493479,2563.777421,1769.296304,1381.937749,1362.093078,1272.560754,1253.313219,1679.638107,1949.164105,2515.061303,4194.33793,6614.552684,9460.368587,12576.57293,11813.75359,11407.88262,12185.60525,11492.01925,10973.49858,11330.07658,10440.25247,10689.78249,8213.729958,5950.426303,4442.427279,3212.522564,2518.849213,2103.53639,2430.527451,2428.42741,2941.178304,3123.867378,3069.618574,4921.89597,6007.30819,9403.50926,11166.7374,11533.24435,13665.38253
10899.97333,10182.90683,10807.42512,10830.30984,9187.040018,10202.97739,9077.08683,7809.416879,4788.843327,3769.354623,2597.248679,1825.361699,1389.838497,1410.824559,1315.138997,1261.444177,1685.749545,1979.124052,2518.12699,4197.337196,6668.815039,9563.210766,12743.508,11815.82957,11444.25911,12294.53594,11531.49852,10973.8946,11350.70711,10535.98573,10696.52044,8218.592397,5958.922856,4513.395378,3233.579594,2574.965581,2190.323012,2457.811374,2466.036541,2969.02792,3154.53127,3073.538688,4938.673802,6024.478781,9452.766429,11352.88718,11622.03628,13666.18487
10964.3284,10235.57304,10815.74367,10874.75626,9243.528397,10254.59362,9155.158415,7811.852339,4792.261904,3776.999838,2683.311474,1870.131279,1389.856229,1452.098768,1379.445913,1262.547588,1689.023103,2041.409535,2560.600813,4211.114817,6857.393858,9641.558927,12771.66364,11870.63831,11568.45768,12343.85492,11614.79816,11039.52185,11384.55691,10634.93406,10710.41587,8231.958077,5974.496889,4515.861161,3288.034629,2587.38598,2194.4143,2518.744402,2473.652926,2976.065151,3159.697928,3163.070641,5093.488755,6110.057794,9474.676686,11356.62009,11662.96932,13744.04072
10979.50634,10504.26208,10874.63726,10979.6795,9376.384985,10351.90617,9252.211637,8119.534235,4811.63863,3779.193178,2729.471618,1871.851008,1400.85837,1485.708825,1393.298277,1273.558205,1708.927432,2073.614974,2563.73231,4239.666402,6980.997262,9705.389526,13024.59892,11961.10994,11602.59683,12701.11278,11643.91934,11179.47007,11564.21195,10660.80151,10738.78054,8308.546934,6029.347033,4545.299316,3306.838838,2595.296456,2196.544754,2526.497252,2545.990425,3020.958638,3168.752515,3186.44683,5107.211032,6186.93039,9507.142619,11366.00204,11737.54752,13823.80073
11040.18541,10573.8778,10881.39143,11142.60724,9496.499259,10408.77726,9281.047495,8188.238911,4865.887155,3833.563048,2761.028438,1872.620946,1408.971859,1502.444316,1402.411514,1276.306752,1759.499688,2084.609625,2580.449472,4312.172284,6989.670249,9744.833476,13162.65901,11982.44353,11634.0651,12772.13163,11725.62162,11279.19576,11572.32398,10860.6056,10756.92619,8319.110123,6166.456256,4580.182431,3350.823951,2607.489536,2197.752884,2550.251272,2614.228247,3083.754085,3175.675066,3192.851265,5156.891295,6218.730757,9510.173617,11382.75962,11757.6245,13969.6595
11047.57935,10747.8291,10883.09633,11238.74293,9624.104988,10429.26271,9390.798233,8253.242964,5029.443374,3852.758019,2776.465819,1872.819509,1417.054525,1561.325993,1429.357792,1295.547029,1775.092153,2089.201792,2613.329874,4314.155845,7017.216138,9768.653641,13194.68476,11996.62693,11839.81647,12937.64143,11761.51754,11567.04129,11755.0028,10868.87168,10795.62179,8387.1552,6258.070152,4626.099786,3352.560073,2612.367329,2288.648459,2632.338364,2631.899955,3211.549089,3184.174696,3202.559757,5275.145516,6299.619934,9578.098958,11402.80548,11859.95145,13992.14618
11130.76324,10825.19098,10889.26844,11253.34262,9693.381808,10441.64643,9392.58358,8268.783849,5037.499438,3907.43051,2813.769248,1911.348684,1425.117892,1615.049987,1434.868695,1313.179615,1786.076831,2094.15727,2626.309105,4315.826679,7028.541221,9777.502557,13198.54502,12045.55117,12086.18644,13262.15784,11845.6605,11595.80607,11760.21323,10997.9642,10815.21675,8417.996094,6368.771412,4628.583596,3375.859862,2629.713739,2303.035061,2685.409808,2708.313386,3220.861798,3246.399449,3238.081796,5363.222465,6300.052396,9739.013526,11575.01596,11986.5853,14048.20189
11259.47227,10878.45915,10947.54489,11254.87974,9758.444753,10465.19142,9428.376637,8283.653369,5123.307302,3941.441818,2889.846978,1924.511449,1428.478516,1617.220088,1446.608485,1339.353728,1813.591943,2106.659377,2697.864818,4419.532147,7094.309773,9863.899533,13492.16116,12063.84234,12127.63814,13337.1629,12028.37256,11612.331,11769.35816,11056.32239,10831.25309,8474.051156,6374.70868,4662.834592,3456.846644,2660.16336,2349.156657,2706.286703,2723.382981,3292.219132,3254.534622,3243.212299,5404.806424,6315.061288,9799.69955,11650.26059,11999.14339,14072.07742
11320.33914,10906.1038,10952.31765,11285.99387,9760.874867,10547.72688,9502.626189,8330.077375,5176.33368,3943.958173,2904.233109,1943.723478,1430.174901,1634.879292,1447.652724,1344.245874,1813.847143,2138.273816,2697.947229,4475.093359,7100.325474,9920.008638,13594.54769,12129.31336,12150.41703,13482.86016,12033.4371,11617.85728,11800.03992,11228.18279,10840.08905,8587.446381,6487.280992,4797.301678,3518.839275,2703.499078,2352.948026,2736.965196,2736.562364,3322.181751,3267.065957,3254.072576,5524.027791,6381.787137,9831.989379,11736.75295,12073.60854,14197.26235
11322.27682,10936.17067,11003.49132,11326.70769,9778.758932,10715.97091,9536.120316,8343.929289,5224.760768,3983.858555,2954.828321,1963.808924,1458.103208,1635.767443,1491.421324,1345.49816,1830.104046,2149.562113,2705.213992,4503.914674,7173.053902,10033.04766,13643.1325,12389.00342,12306.59155,13563.73006,12041.07182,11682.87369,12090.7245,11264.02697,10891.09555,8593.114554,6551.931205,4801.722445,3522.906201,2752.610875,2360.789105,2790.758247,2890.984524,3341.34643,3278.940075,3276.189223,5537.07419,6412.722126,9914.699158,11744.47815,12101.93749,14392.78738
11484.63352,10975.88162,11017.71389,11359.91749,9878.966211,10949.42703,9664.22475,8398.095693,5303.230008,3994.131756,3010.947993,1982.037951,1483.072283,1644.529944,1539.31746,1349.259798,1837.40218,2188.642305,2720.523595,4544.790891,7201.464793,10062.27181,13818.93914,12420.52313,12485.36913,13607.83519,12106.7575,11694.48765,12147.61134,11284.76806,10904.96446,8636.058481,6614.955531,4875.208432,3546.485052,2765.320916,2372.197033,2808.963449,2903.091822,3352.414331,3285.550353,3302.278948,5670.087555,6426.357947,9963.275322,11879.6702,12207.69834,14456.20686
11553.44731,10999.761,11065.70157,11436.10622,9908.554943,11123.98521,9669.093252,8400.110595,5415.730203,3999.179456,3024.961226,2016.643587,1505.841543,1690.318229,1579.92121,1392.729958,1839.380207,2194.444191,2725.328689,4556.156355,7226.11394,10062.51352,13909.55089,12424.59398,12678.72451,13616.77436,12293.96819,11772.60895,12234.70612,11289.83354,11722.35369,8687.471626,6734.26549,4956.311507,3585.831649,2833.821136,2424.156806,2835.287278,2915.875692,3363.633527,3297.103782,3363.743919,5685.840377,6520.198591,10078.13393,11947.4835,12253.25154,14472.44207
11564.18271,11050.13424,11075.56318,11455.4847,9920.293258,11138.56342,9796.643168,8520.813428,5452.412471,4061.780062,3066.369801,2018.978428,1577.813313,1690.335199,1581.445176,1395.897952,1852.780694,2201.965783,2760.781717,4620.532525,7397.53134,10094.01947,14004.63041,12450.32256,12752.22638,13640.07683,12294.32836,11795.92098,12256.67262,11351.39382,11743.43456,8757.874623,6739.10027,4993.635835,3591.087235,2846.08968,2427.678628,2889.441001,3039.964488,3367.659138,3309.07295,3385.274476,5692.337966,6530.456164,10093.55257,12118.62184,12269.46054,14509.92515
11603.25532,11132.96158,11078.69784,11620.81251,9952.905869,11170.21638,9922.813182,8655.865978,5464.434667,4067.102914,3071.315027,2123.485859,1633.414821,1692.645286,1610.463729,1416.927233,1863.691002,2246.967027,2761.304151,4655.799339,7510.330892,10145.92427,14030.00746,12470.89219,12900.32321,13641.07781,12324.40117,11841.47614,12272.46672,11403.11508,11746.68855,8835.914083,6747.444977,5130.215414,3598.848651,2982.258671,2431.493458,2946.876255,3048.391701,3372.048774,3366.633264,3448.845873,5806.67398,6617.267672,10111.11137,12295.93985,12422.42214,14515.79789
11636.86311,11200.06348,11171.33996,11626.40514,10236.37179,11229.31196,9967.253081,8681.767691,5507.471129,4069.161138,3092.964496,2132.533108,1643.196333,1694.596056,1618.160274,1424.389957,1881.271792,2281.068441,2767.914742,4719.581669,7565.301368,10296.16594,14141.21164,12530.7348,13025.64351,13884.03964,12435.42727,11961.45001,12296.65283,11518.95852,11863.68918,9033.941239,6748.606819,5154.748924,3608.119064,2989.627892,2436.35682,2961.536332,3082.363944,3385.935816,3392.443715,3584.222787,5951.951155,6617.768289,10126.75341,12342.87034,12544.28587,14887.5607
11698.31332,11213.52537,11253.14036,11626.96093,10245.57136,11347.82166,9991.672632,8687.585404,5573.728287,4107.777685,3098.094889,2196.824403,1695.09088,1708.658929,1621.122897,1433.319236,1887.821403,2306.825089,2794.605812,4723.163962,7597.263731,10404.35861,14218.84792,12552.06251,13036.81187,14006.93113,12522.54313,11990.46511,12301.17759,11537.33302,11876.54845,9048.087631,6800.424879,5183.098514,3631.610458,3055.252228,2596.473271,3021.266755,3103.593757,3412.249168,3402.401093,3597.434667,6074.535269,6742.027251,10176.66003,12569.28368,12602.81696,14927.21431
11747.04176,11413.69735,11263.6513,11639.08857,10265.9374,11357.86304,10026.87494,8723.950419,5581.227817,4146.949677,3109.301625,2210.707943,1725.375498,1759.699713,1658.871126,1536.718978,1889.632618,2334.934237,2857.303131,4724.392159,7602.33853,10532.42399,14305.09366,12644.88689,13094.85266,14128.67332,12608.44254,12028.21078,12448.58849,11608.83015,11920.9779,9057.850151,6916.105073,5188.144955,3652.082757,3078.746123,2619.30231,3097.899909,3132.444216,3463.496804,3421.121566,3648.00223,6150.410184,6799.69486,10219.71442,12590.28443,12645.56449,14981.17328
11843.95145,11448.03768,11294.93521,11641.4695,10276.00245,11461.89726,10053.05777,8844.106034,5584.832435,4160.03657,3127.268997,2220.898889,1745.243869,1786.346811,1705.724682,1558.015742,1899.54464,2340.989686,2883.437189,4734.794461,7621.924143,10578.46485,14312.83044,12719.89256,13099.57842,14157.26809,12610.51126,12054.77911,12579.75952,11649.49518,12019.76277,9139.492227,7087.815164,5256.398695,3654.58123,3129.581055,2639.789489,3112.502124,3291.849341,3471.105923,3429.229488,3653.625511,6203.167567,7032.221237,10222.07342,12648.74041,12661.03596,15088.30815
11865.58653,11474.22554,11361.16603,11641.91588,10309.01432,11465.31136,10090.05759,8876.858939,5669.788201,4197.803925,3153.036216,2231.307071,1807.595069,1787.396755,1714.594543,1688.07493,1925.940487,2342.829248,2923.155736,4766.769682,7717.523423,10663.4533,14316.32585,12725.60577,13118.32483,14290.30877,12638.33386,12108.07732,12588.14249,11707.70522,12041.33056,9220.287432,7094.956376,5400.23538,3734.201577,3134.958924,2679.235753,3230.931173,3316.5719,3510.506997,3465.784284,3729.35292,6238.069873,7033.350193,10240.75382,12665.25992,12757.26597,15323.28258
11897.16937,11504.55727,11373.71097,11689.57604,10533.88993,11473.09136,10090.57432,8887.955948,5720.6023,4224.495691,3190.954594,2235.419716,1820.549987,1797.52664,1796.426754,1689.742641,1926.719415,2355.613676,2940.095871,4793.915934,7765.752198,10769.66229,14397.02349,12762.63235,13169.85967,14588.25273,12710.50503,12139.07148,12637.54401,11797.51219,12096.42178,9330.569392,7096.659658,5418.309113,3817.784499,3140.772452,2791.263841,3310.648811,3347.441058,3585.728098,3477.214147,3839.237941,6490.43179,7060.297785,10296.35895,12682.88448,12929.3417,15404.36299
11939.88547,11584.99508,11467.6214,11840.29832,10555.20765,11513.88964,10132.84033,9059.438855,5859.249317,4340.669631,3206.638357,2243.176082,1842.782938,1804.366841,1804.947036,1696.067026,1928.90467,2421.764895,3020.408293,4833.250374,7821.975993,10791.93931,14518.73624,12853.33112,13196.76286,14589.46848,12797.73983,12254.86922,12731.01941,11825.88788,12329.3456,9550.378907,7154.366036,5428.479162,3878.170926,3189.361964,2862.366214,3416.107369,3468.630291,3631.863489,3485.696388,3853.384334,6567.202644,7207.601903,10316.87743,12792.28897,13205.99501,15461.84326
11955.63013,11593.82142,11474.0525,11843.84993,10574.74019,11533.64491,10193.62624,9089.305376,5864.798337,4363.186419,3221.69199,2253.256486,1865.020059,1825.895078,1811.495698,1712.982708,1961.537398,2426.277444,3154.43287,4938.821029,7861.638545,10810.57964,14577.82029,13010.37625,13204.44545,14842.68654,12872.77072,12381.35343,12763.69232,11831.81,12379.47301,9625.62838,7167.303383,5550.745353,3883.020204,3262.236822,2912.895924,3425.31635,3515.236001,3680.661757,3611.697642,3862.682639,6596.118782,7279.997391,10347.61326,12905.30905,13243.36929,15566.1952
12046.81441,11609.15923,11481.27805,11876.92747,10627.88038,11586.64109,10413.00893,9130.510041,5890.882115,4372.241288,3223.594033,2272.371917,1865.569249,1827.511705,1819.004101,1742.836035,1968.736393,2498.238793,3164.814608,4955.821743,7957.335817,11007.96432,14799.63649,13195.86415,13274.48185,14848.15601,12929.32671,12478.38097,12913.74479,11902.62745,12451.92707,9847.927569,7224.529646,5608.375357,3898.020046,3277.889008,2972.105469,3467.573823,3527.930225,3724.491121,3619.136751,3895.739724,6651.57778,7334.750285,10379.39082,12919.31017,13255.85895,15573.96122
12056.3887,11694.38535,11494.34824,11906.9524,10674.05559,11591.8505,10436.13458,9228.792325,5964.652642,4415.915159,3242.8128,2282.518397,1866.367649,1834.732941,1822.930354,1785.87648,1972.399293,2501.676204,3227.416289,4966.42712,7989.097254,11145.43412,14888.7257,13431.57064,13318.13576,14991.03002,13149.74546,12516.7949,12998.91287,12022.91751,12516.68909,9851.959073,7255.059287,5611.030901,3923.177582,3309.15023,3038.568925,3473.006137,3617.233864,3795.408672,3633.711148,3897.593084,6753.684711,7397.644452,10445.44885,12919.5394,13576.54498,15645.45341
12070.46279,11725.14999,11494.47486,12001.11097,10815.30418,11605.29808,10489.49741,9257.866526,5974.897662,4421.638037,3306.669147,2291.55405,1867.483268,1842.680955,1825.02967,1793.602991,1987.807289,2521.941312,3396.336267,4993.64878,8059.432846,11159.37216,14944.95903,13446.34029,13359.28132,15024.74053,13217.1195,12672.83825,13001.7415,12034.10639,12546.96934,9903.308596,7276.712126,5613.79855,3996.746663,3344.53574,3075.841261,3475.542559,3715.60787,3905.891558,3754.800823,3901.451531,6781.232415,7404.854232,10573.39181,12946.67938,13585.45885,15684.22219
12292.62852,11731.67749,11505.40057,12004.3891,10888.28451,11657.27375,10543.83206,9354.052344,6037.491719,4427.77728,3309.983605,2301.566135,1908.20365,1848.334761,1830.426221,1806.938852,1992.996032,2538.785195,3418.388849,5002.128041,8065.896874,11198.15957,14977.78631,13525.15304,13393.99899,15051.85014,13336.84613,12852.17889,13023.41857,12181.22491,12932.47091,10036.3611,7300.155978,5638.770525,4010.253416,3349.341995,3105.047363,3506.930237,3743.138129,3908.445471,3769.81458,3928.630044,6806.999089,7434.37444,10576.71638,13110.41735,13587.862,15703.8232
12319.84104,11735.59057,11577.45209,12023.35187,10994.07242,11687.11392,10546.05881,9366.588418,6038.937413,4451.150921,3323.736648,2302.464604,1918.878469,1857.204787,1832.978682,1828.952568,1997.719241,2586.878558,3426.175513,5017.945611,8129.143542,11231.60621,15081.84961,13588.65919,13420.20922,15173.44617,13372.87523,12920.3122,13211.41679,12259.62061,12944.77711,10058.01515,7327.647932,5656.677717,4012.554994,3362.40708,3114.126364,3522.807581,3772.116983,3968.577919,3837.109677,4013.654108,6821.653865,7504.070397,10582.33864,13112.6785,13608.71631,15732.61534
12343.65508,11859.35548,11604.0122,12040.24282,11244.95338,11755.63637,10677.12618,9375.604528,6087.217699,4466.696034,3337.914806,2333.726234,1919.516365,1865.175839,1835.253116,1832.232534,2014.599873,2601.112909,3453.655753,5028.551645,8160.237848,11361.68086,15143.63912,13620.14374,13739.66161,15185.70077,13394.46691,12973.42133,13260.65468,12316.48361,12945.06966,10251.11846,7335.455132,5658.588126,4047.379527,3395.707242,3117.297859,3540.162461,3798.963667,4188.036135,3924.581122,4040.072368,7092.038665,7525.923902,10610.17282,13165.9341,13664.9343,15762.02871
12358.37383,12029.74226,11677.47548,12084.32426,11251.09935,11843.75216,10696.3295,9516.108603,6150.123671,4467.684304,3370.437745,2347.303792,1950.651423,1925.061587,1835.413835,1839.502117,2035.99177,2601.908366,3477.487716,5097.704642,8187.331112,11364.42414,15290.70227,13626.3971,13806.65965,15193.31771,13607.73193,12997.51732,13352.57955,12351.55522,12993.15793,10307.50288,7353.1366,5679.089071,4072.100885,3505.844931,3120.205662,3588.796417,3799.433835,4223.441361,3957.183884,4087.192485,7173.593752,7533.727969,10689.92615,13223.80043,13694.88088,15981.9705
12381.7395,12071.43103,11696.2137,12248.02782,11253.54959,11869.4996,10719.65403,9528.957145,6151.604188,4514.489633,3377.990448,2359.57301,1972.62984,1930.35057,1874.608742,2011.295119,2038.443528,2695.911669,3488.97005,5149.950751,8399.006636,11429.69294,15545.5277,13640.66235,13833.06603,15433.01647,13664.43852,13397.90754,13584.68096,12374.35111,12999.86265,10313.07615,7363.004601,5736.147122,4078.384368,3649.519877,3193.455135,3611.087421,3802.537783,4298.30131,3994.101287,4140.496525,7223.521489,7610.736195,10769.82032,13379.7476,13711.2455,15986.89146
12396.67843,12082.17326,11752.96877,12290.53317,11265.95446,11897.50342,10742.73532,9533.102832,6211.320604,4546.475613,3407.574634,2374.060907,2005.362603,2041.130361,1925.388419,2021.383901,2061.177389,2714.967536,3564.629861,5154.75871,8423.658266,11582.26984,15852.43371,13907.9999,13875.5866,15457.5599,13727.0242,13466.99191,13602.10538,12444.75403,13021.3984,10340.63802,7373.141312,5766.31546,4081.199122,3685.569437,3250.582688,3626.40784,3802.666654,4332.227299,4001.410841,4160.119303,7273.78839,7625.244958,10789.69666,13459.7645,13823.76279,16071.32679
12493.51337,12105.30724,11754.08602,12295.87281,11431.13109,11924.77466,10826.38021,9546.079989,6248.984829,4547.340273,3424.204087,2396.78083,2101.956136,2136.219763,1960.464974,2040.188863,2069.332748,2718.484286,3570.940482,5294.750295,8490.884751,11634.84407,15863.09123,13947.6462,13991.03176,15690.70264,13833.16807,13626.69527,13635.52717,12551.42341,13043.91891,10347.57405,7627.997353,5781.518435,4127.219417,3707.239908,3356.624851,3785.725262,3927.692618,4361.974777,4021.518557,4191.671868,7359.86697,7703.941644,10811.74153,13475.48113,13887.84783,16202.97969
12563.79426,12173.46624,11759.81152,12315.68094,11434.94382,11947.55007,10927.94387,9607.811878,6251.424553,4578.845886,3436.7468,2408.548226,2123.181529,2190.045957,1960.978732,2040.503287,2071.264638,2766.121028,3573.578069,5406.38836,8568.38361,11693.76964,15866.19854,13952.19769,14027.34489,15712.56305,14094.88362,13677.14056,13780.41585,12913.77182,13059.73999,10408.10009,7642.089243,5795.736473,4252.89836,3749.255816,3417.175674,3894.146938,3939.403285,4414.063585,4089.505662,4214.117263,7374.595278,7767.89577,10830.88914,13611.41609,13930.04004,16212.39906
12601.13765,12360.77857,11905.21996,12363.92399,11470.62677,11975.86376,10967.46055,9715.695739,6271.777711,4585.387144,3467.673172,2417.187875,2171.231182,2190.288888,1971.436457,2053.211,2087.66724,2781.389036,3584.732893,5426.853907,8669.774869,11743.24712,15917.76873,14069.96472,14165.83188,15805.08437,14149.05754,13718.00971,13800.7143,13081.59427,13120.72486,10450.94452,7676.077709,5798.843245,4297.220188,3786.155057,3452.8709,3917.97497,3981.552739,4435.800734,4161.840314,4328.729808,7489.16509,7768.01955,10833.78364,13668.29736,13967.50997,16254.56947
12727.52116,12553.73691,11914.08036,12373.85045,11483.02966,12048.87325,11010.49227,9959.985452,6279.033232,4590.930761,3481.414801,2430.757942,2180.693694,2226.531401,1978.674173,2057.501139,2107.213453,2787.574034,3586.960179,5525.258701,8697.562414,11858.79828,15981.14857,14098.27757,14318.33292,15864.02118,14189.37669,13740.71124,13822.84841,13191.77639,13131.50328,10469.28422,7725.373112,5841.292711,4300.33118,3797.036676,3484.145313,3935.350411,4041.536614,4439.900572,4191.983879,4392.641295,7808.871554,7962.627021,10837.21991,13753.83941,14009.89007,16331.08566
12733.61305,12614.76886,11945.93328,12470.07201,11559.11113,12078.12411,11020.56035,10031.0893,6338.543673,4649.587087,3507.925089,2471.97266,2296.260055,2231.165747,1991.12824,2128.179959,2172.041392,2803.768282,3589.982937,5539.306437,8716.170213,11950.76445,16447.06085,14139.85564,14339.62073,15876.59311,14190.84397,13839.24355,13888.91274,13212.57583,13180.94066,10630.89607,7857.382666,5894.398185,4312.487988,3813.786499,3546.071195,4041.067909,4045.721073,4549.221007,4267.493709,4434.059615,7881.241845,7995.327286,10870.93826,13785.45471,14023.23268,16444.3346
